date,label,prob,signal_binary,bet_size,ret,pnl_sized_net
2022-02-22 09:36:00,1.0,0.4246324430806362,-1,-0.15073511383872762,0.0078234265734267,-0.0012094121179221458
2022-02-23 14:12:00,-1.0,0.1519239509249186,-1,-0.6961520981501628,-0.0053775098659959,0.003604334356406214
2022-02-24 11:25:00,-1.0,0.013709644257259278,-1,-0.9725807114854814,-0.0091803566722306,0.008734121681671427
2022-02-24 14:11:00,1.0,0.1292711432382849,-1,-0.7414577135234302,0.0059489456159822,-0.004559183157006081
2022-02-25 09:32:00,-1.0,0.3358401042529358,-1,-0.3283197914941284,-0.0101969670559526,0.003282202139384028
2022-02-28 09:51:00,1.0,0.07512174384350358,-1,-0.8497565123129929,0.0152328960112706,-0.013114203889426404
2022-03-01 09:36:00,-1.0,0.9057664283414809,1,0.8115328566829618,-0.0057241977450129,-0.0048076811195650795
2022-03-02 10:21:00,1.0,0.028177330000707906,-1,-0.9436453399985842,0.0053548698591054,-0.0052418270568434025
2022-03-04 09:33:00,-1.0,0.08130950714835487,-1,-0.8373809857032902,-0.0181051697359663,0.014993448682688182
2022-03-07 09:33:00,-1.0,0.6018636566044712,1,0.20372731320894233,-0.0084512134496316,-0.0017624884720905114
2022-03-07 14:32:00,-1.0,0.7034148360873481,1,0.40682967217469623,-0.0084578257871753,-0.0035222604267421583
2022-03-08 10:31:00,-1.0,0.7419012269051031,1,0.48380245381020615,-0.0089935561633675,-0.0044478650310791415
2022-03-08 14:50:00,1.0,0.8724999768188795,1,0.744999953637759,0.0113442994895065,0.008302502603007642
2022-03-09 11:17:00,-1.0,0.10912465587329222,-1,-0.7817506882534155,-0.0087274107100507,0.006666309191601682
2022-03-09 13:49:00,1.0,0.14971015574847707,-1,-0.7005796885030459,0.0172447676132454,-0.012221449860495486
2022-03-09 14:11:00,1.0,0.9625645518300623,1,0.9251291036601246,0.0148273363921758,0.01353217460542872
2022-03-10 09:36:00,-1.0,0.13487356984584853,-1,-0.7302528603083029,-0.0233590282644241,0.016911946632056533
2022-03-11 09:31:00,1.0,0.765191558943947,1,0.5303831178878939,0.0166467352308061,0.00872307071079161
2022-03-11 13:55:00,1.0,0.3615938353778935,-1,-0.27681232924421295,0.0137392368136262,-0.0038585526102665494
2022-03-14 11:11:00,-1.0,0.5638282040343929,1,0.12765640806878586,-0.0339925834363411,-0.004364902384075568
2022-03-15 09:37:00,1.0,0.8798981337993134,1,0.7597962675986267,0.0196860081696934,0.014805396277729392
2022-03-15 13:58:00,-1.0,0.5900674622689013,1,0.18013492453780255,-0.0138489030080412,-0.002530698083192409
2022-03-16 13:50:00,1.0,0.2094526623029337,-1,-0.5810946753941326,0.0208071835473593,-0.012207162504397715
2022-03-17 13:02:00,-1.0,0.1300946140121946,-1,-0.7398107719756108,-0.0180226570545829,0.013185393674207544
2022-03-18 11:27:00,1.0,0.9705121767759742,1,0.9410243535519485,0.0134138162307175,0.012434522876465178
2022-03-25 13:15:00,-1.0,0.2681241864531159,-1,-0.46375162709376816,-0.0210879463215911,0.009686819093285162
2022-03-28 09:32:00,1.0,0.01564105144353576,-1,-0.9687178971129284,0.0099388004895961,-0.009821637489529063
2022-03-30 09:46:00,1.0,0.5750621048498107,1,0.15012420969962137,0.0133524766690595,0.0019745051655352657
2022-04-01 10:43:00,-1.0,0.7930529816480827,1,0.5861059632961654,-0.0093265220040303,-0.005583551356034295
2022-04-08 09:42:00,-1.0,0.9339518727797287,1,0.8679037455594574,-0.0105077136170416,-0.009293264754608411
2022-04-11 10:07:00,-1.0,0.8684613439444004,1,0.7369226878888009,-0.009074672973886,-0.00683471693720569
2022-04-13 13:40:00,-1.0,0.4807173102048336,-1,-0.03856537959033279,-0.0114821548177207,0.0004351005831423007
2022-04-18 09:35:00,-1.0,0.19578031317865113,-1,-0.6084393736426977,-0.0127286806698285,0.007622942619319828
2022-04-20 10:25:00,-1.0,0.8480596962136178,1,0.6961193924272355,-0.009020050002451,-0.006418255605854921
2022-04-22 09:47:00,1.0,0.024700687514866225,-1,-0.9505986249702676,0.0197014319081954,-0.018918273806869956
2022-04-22 13:44:00,-1.0,0.9160489442977511,1,0.8320978885955022,-0.0245493476745344,-0.020593879944096075
2022-04-25 10:07:00,-1.0,0.0518337810721876,-1,-0.8963324378556248,-0.0099035172801061,0.008697577299451682
2022-04-26 09:51:00,-1.0,0.023737628668846697,-1,-0.9525247426623066,-0.0093825348569032,0.00874659165155938
2022-04-27 14:14:00,1.0,0.17290762872158716,-1,-0.6541847425568257,0.0333869044533152,-0.021972040443072705
2022-04-29 13:10:00,-1.0,0.25479854277174047,-1,-0.49040291445651907,-0.0159534440375257,0.007725534868730275
2022-05-06 11:05:00,-1.0,0.12095966138330141,-1,-0.7580806772333972,-0.0141789516789515,0.010597173155792488
2022-05-10 10:08:00,1.0,0.15830672483095456,-1,-0.6833865503380909,0.0133716375032644,-0.009274674535794919
2022-05-11 09:58:00,1.0,0.18408411287512577,-1,-0.6318317742497485,0.0122658794788275,-0.00787633874869111
2022-05-18 14:05:00,-1.0,0.12364372686030047,-1,-0.7527125462793991,-0.0135358700556474,0.010038076706437546
2022-05-20 09:32:00,1.0,0.5778719608452614,1,0.15574392169052276,0.0138458462461261,0.0021252576091575774
2022-05-24 10:58:00,-1.0,0.6260220521366611,1,0.25204410427332213,-0.0103325475247029,-0.0026546665065799386
2022-05-26 09:57:00,1.0,0.9592403433172495,1,0.918480686634499,0.01069984129422,0.009643901441468452
2022-05-26 11:29:00,1.0,0.8696529297693296,1,0.7393058595386592,0.0091876694447232,0.006644636684080429
2022-05-27 09:46:00,-1.0,0.5708122360909005,1,0.14162447218180096,-0.0072808320950965,-0.001059468896948718
2022-05-27 14:25:00,1.0,0.8950374886449599,1,0.7900749772899198,0.0066968781470291,0.005133020854469392
2022-05-31 09:42:00,1.0,0.6202577218054428,1,0.24051544361088562,0.0075505439372112,0.0017679193358396577
2022-05-31 13:59:00,1.0,0.0432394024871513,-1,-0.9135211950256974,0.0159980310115677,-0.014797244646750632
2022-06-06 10:40:00,1.0,0.9956188981941563,1,0.9912377963883126,0.0070736434108527,0.006813415147732675
2022-06-08 09:59:00,1.0,0.038874639431726775,-1,-0.9222507211365465,0.0060295736230082,-0.005745228766192521
2022-06-10 09:58:00,1.0,0.7919955247395714,1,0.5839910494791427,0.0094430526112929,0.005397859994859871
2022-06-10 14:09:00,-1.0,0.9932617995638108,1,0.9865235991276216,-0.0074792899408284,-0.0075758007511705725
2022-06-13 10:18:00,-1.0,0.5912094275679948,1,0.18241885513598954,-0.0072982186584721,-0.001367816463237796
2022-06-14 10:43:00,1.0,0.41113526003317835,-1,-0.1777294799336433,0.0211366384522369,-0.00379214965564824
2022-06-14 14:50:00,1.0,0.4081414249034957,-1,-0.1837171501930086,0.0108469117089806,-0.002029507137607694
2022-06-15 11:09:00,1.0,0.960697684406327,1,0.9213953688126539,0.0164149090398915,0.014940342095074466
2022-06-15 13:23:00,-1.0,0.9232599176848537,1,0.8465198353697074,-0.0115947363577805,-0.00998447827981745
2022-06-16 10:29:00,-1.0,0.04412630280030455,-1,-0.9117473943993909,-0.0184467379629197,0.016636415793980487
2022-06-17 09:31:00,1.0,0.3175173951052005,-1,-0.364965209789599,0.0127985536207058,-0.004744019849142245
2022-06-20 09:32:00,1.0,0.5975209814709302,1,0.1950419629418605,0.0080347549866868,0.0015281059917719236
2022-06-22 11:22:00,1.0,0.11120051306267237,-1,-0.7775989738746553,0.0123340551737125,-0.009746468441567154
2022-06-23 13:36:00,1.0,0.127367835676624,-1,-0.745264328646752,0.0110212053571427,-0.008362764077098291
2022-06-24 14:25:00,1.0,0.2353995121509109,-1,-0.5292009756981781,0.0090069495245064,-0.004872326671572664
2022-06-28 14:29:00,-1.0,0.8523606080849091,1,0.7047212161698182,-0.0077439570277529,-0.005598275057798798
2022-06-29 14:59:00,1.0,0.6715635822945192,1,0.34312716458903836,0.0130476147329314,0.004408365615043107
2022-06-30 11:01:00,-1.0,0.8181074153799204,1,0.6362148307598408,-0.0086758195071776,-0.005646928005613889
2022-07-04 09:48:00,1.0,0.28716178130669734,-1,-0.4256764373866053,0.00881156800723,-0.003836012164584777
2022-07-05 09:32:00,-1.0,0.7484243792792974,1,0.4968487585585948,-0.0094477711244178,-0.004793483106024442
2022-07-05 11:04:00,-1.0,0.18020108015402367,-1,-0.6395978396919526,-0.0126234164374915,0.007945990315013057
2022-07-06 14:24:00,1.0,0.5801131395980863,1,0.1602262791961726,0.0083101228254418,0.0012994548041444902
2022-07-07 13:14:00,-1.0,0.16226028925752614,-1,-0.6754794214849478,-0.0127678772840064,0.00848934247709446
2022-07-11 09:33:00,-1.0,0.01498619604466477,-1,-0.9700276079106704,-0.0076775431861803,0.007253423329939209
2022-07-11 11:16:00,-1.0,0.12782494168286204,-1,-0.7443501166342759,-0.0058736472111736,0.0042231799633788035
2022-07-13 10:08:00,1.0,0.9452097928384939,1,0.8904195856769879,0.0081190798376185,0.007051303787955253
2022-07-14 11:07:00,-1.0,0.005274625837649594,-1,-0.9894507483247008,-0.0056278254451519,0.0053705659484814
2022-07-15 13:40:00,-1.0,0.2783863607351786,-1,-0.44322727852964283,-0.0070313598649979,0.0030278450416196473
2022-07-18 09:38:00,1.0,0.019625058184339007,-1,-0.960749883631322,0.0136406844106462,-0.01329743593690619
2022-07-18 11:18:00,-1.0,0.46867618356902413,-1,-0.06264763286195174,-0.0072208937028178,0.00043984237105691845
2022-07-21 14:50:00,1.0,0.8006205229340377,1,0.6012410458680755,0.0093129335740758,0.005479069713003633
2022-07-29 10:41:00,-1.0,0.0391151909769885,-1,-0.921769618046023,-0.0176944722659416,0.016125873018493733
2022-08-01 09:46:00,1.0,0.026218369372860605,-1,-0.9475632612542788,0.0102932608273451,-0.009943028450750895
2022-08-02 09:33:00,-1.0,0.09702443294735702,-1,-0.805951134105286,-0.0064792712037802,0.005060785748041316
2022-08-04 13:14:00,1.0,0.8542408919436629,1,0.7084817838873259,0.0103067363645328,0.007160438608823105
2022-08-05 14:34:00,-1.0,0.021915282449860435,-1,-0.9561694351002792,-0.0086385792191496,0.008068711525023229
2022-08-10 14:19:00,1.0,0.12231440828694802,-1,-0.755371183426104,0.0083227259375306,-0.006437821577448841
2022-08-11 11:05:00,1.0,0.03831395949770853,-1,-0.9233720810045829,0.0076387545929219,-0.007238087140950527
2022-08-12 14:57:00,-1.0,0.012326443919352885,-1,-0.9753471121612942,-0.0104549577505129,0.010002143427298838
2022-08-17 10:13:00,1.0,0.8153685742382967,1,0.6307371484765933,0.0111443458124276,0.006903005469672331
2022-08-17 13:36:00,-1.0,0.17330155649148749,-1,-0.653396887017025,-0.006764481707317,0.004289211912441133
2022-08-19 10:34:00,-1.0,0.004115157510722064,-1,-0.9917696849785559,-0.0069698134974043,0.006714095799684239
2022-08-22 10:25:00,-1.0,0.023978541864831584,-1,-0.9520429162703369,-0.0071363571052254,0.006603709646751262
2022-08-24 10:39:00,-1.0,0.021497912734240204,-1,-0.9570041745315196,-0.0091297591297589,0.008545816764740217
2022-08-24 14:53:00,1.0,0.10630701007779347,-1,-0.787385979844413,0.0057965319054871,-0.004721585150070245
2022-08-25 14:45:00,-1.0,0.8668995970501842,1,0.7337991941003683,-0.0088908322401982,-0.006670845371559085
2022-08-29 09:38:00,-1.0,0.16634849773245353,-1,-0.667303004535093,-0.0050980392156863,0.003268476284958178
2022-08-31 13:31:00,-1.0,0.004485102528355107,-1,-0.9910297949432898,-0.0079573022804464,0.00768771768830391
2022-09-01 09:31:00,1.0,0.04020398403882967,-1,-0.9195920319223406,0.0050095771327538,-0.004790685620965228
2022-09-01 14:48:00,-1.0,0.13951111145306294,-1,-0.7209777770938741,-0.0051441855863877,0.003564647933613376
2022-09-05 09:36:00,1.0,0.32469010912542867,-1,-0.35061978174914266,0.0088035214085633,-0.0031568127112441974
2022-09-06 09:32:00,1.0,0.26539910224097407,-1,-0.46920179551805186,0.0048095993653312,-0.002350513017039492
2022-09-07 11:01:00,1.0,0.05384632802121427,-1,-0.8923073439575715,0.00740192450037,-0.006783253059891144
2022-09-09 10:36:00,1.0,0.017438889005266456,-1,-0.9651222219894671,0.0054371785451872,-0.005440566283282422
2022-09-13 11:09:00,-1.0,0.5277641995941953,1,0.05552839918839059,-0.0113284275755227,-0.0006401551284280743
2022-09-14 09:33:00,-1.0,0.4077717921232615,-1,-0.18445641575347704,-0.01116443051611,0.002022459553779697
2022-09-15 13:02:00,-1.0,0.17414435301929418,-1,-0.6517112939614116,-0.0094582549272062,0.006033709298434167
2022-09-16 09:48:00,-1.0,0.4980432125105137,-1,-0.0039135749789726,-0.0069989501574764,2.660820121958146e-05
2022-09-16 14:15:00,-1.0,0.7915619732398655,1,0.5831239464797311,-0.0051724137931035,-0.0031327831331566546
2022-09-21 09:34:00,-1.0,0.9809349499840156,1,0.9618698999680313,-0.0063449828583124,-0.006295422007217428
2022-09-22 09:31:00,-1.0,0.8494642850370877,1,0.6989285700741754,-0.007157938101859,-0.005142673156226603
2022-09-23 11:12:00,1.0,0.8942009094520994,1,0.7884018189041988,0.0102974828375286,0.00796087383546148
2022-09-23 13:17:00,-1.0,0.9378042915157216,1,0.8756085830314433,-0.0077730876145372,-0.0069813039485504685
2022-09-26 10:45:00,-1.0,0.243735606028321,-1,-0.512528787943358,-0.007028163956292,0.003499630596396863
2022-09-26 14:49:00,1.0,0.9068773278956918,1,0.8137546557913835,0.0060817132758084,0.004786271562219075
2022-09-27 14:43:00,-1.0,0.8979254285093612,1,0.7958508570187224,-0.0083149412308166,-0.006776623276009446
2022-09-28 13:19:00,1.0,0.361802814165127,-1,-0.276394371669746,0.0090672225117249,-0.0025614081432519292
2022-09-30 10:30:00,-1.0,0.3440632628082553,-1,-0.31187347438348945,-0.0087352233497227,0.0026619097607171035
2022-10-10 10:28:00,-1.0,0.7640299729007749,1,0.5280599458015498,-0.0145311837081034,-0.007778948070493755
2022-10-10 14:46:00,1.0,0.06346016699281852,-1,-0.8730796660143629,0.0058658917231728,-0.005296006719746997
2022-10-12 10:17:00,1.0,0.9412801334437949,1,0.8825602668875898,0.013991724738676,0.012172028266206066
2022-10-12 13:47:00,1.0,0.19417079679434462,-1,-0.6116584064113108,0.0110604026845637,-0.006887519961589878
2022-10-13 11:25:00,1.0,0.8151784479654007,1,0.6303568959308015,0.0147058823529411,0.009143882972737343
2022-10-14 10:06:00,1.0,0.9960733680147442,1,0.9921467360294884,0.0082143044001465,0.007951365952152118
2022-10-19 13:36:00,-1.0,0.8275204962344561,1,0.6550409924689122,-0.0107407407407407,-0.00716663367315985
2022-10-20 13:08:00,-1.0,0.9318521565047054,1,0.8637043130094109,-0.0080862533692722,-0.007156872773729161
2022-10-21 14:23:00,-1.0,0.05184724679657227,-1,-0.8963055064068555,-0.0156888029228454,0.013882699347396929
2022-10-24 10:15:00,-1.0,0.059605108008999395,-1,-0.8807897839820013,-0.0076419213973799,0.006554768340009275
2022-10-26 10:32:00,-1.0,0.9659878159825682,1,0.9319756319651364,-0.0135391280801516,-0.01280453257514924
2022-10-26 14:33:00,-1.0,0.2386595158338062,-1,-0.5226809683323876,-0.0075212736755421,0.0038266904141587635
2022-10-28 09:44:00,-1.0,0.5595848067665914,1,0.11916961353318278,-0.0132758048456688,-0.0016059064555069428
2022-10-28 13:30:00,-1.0,0.9304923783612681,1,0.8609847567225362,-0.016874089023433,-0.014700530384099388
2022-10-31 09:35:00,1.0,0.3192982227566235,-1,-0.361403554486753,0.0083252551747732,-0.0030810575230696188
2022-11-01 10:18:00,1.0,0.942040785335327,1,0.884081570670654,0.0202014549524343,0.017682917710046445
2022-11-01 14:51:00,1.0,0.6350869200777812,1,0.27017384015556245,0.0144808293565905,0.0038583065078763457
2022-11-04 10:28:00,1.0,0.9798475617044811,1,0.9596951234089621,0.0166353635631875,0.015772938263044385
2022-11-04 13:07:00,-1.0,0.2100425185975736,-1,-0.5799149628048528,-0.0124043283188176,0.0070774726030653195
2022-11-08 14:31:00,-1.0,0.9834387013664265,1,0.966877402732853,-0.0145376803848209,-0.014249530132782545
2022-11-10 11:30:00,1.0,0.9207093212440235,1,0.841418642488047,0.0302338227297442,0.025271018349988017
2022-11-11 09:35:00,1.0,0.611525294616798,1,0.2230505892335961,0.0094479045708857,0.002062750563712122
2022-11-14 09:33:00,-1.0,0.6232747993280578,1,0.2465495986561157,-0.0095833333333333,-0.0024120769068523237
2022-11-15 10:42:00,-1.0,0.8815352133881473,1,0.7630704267762947,-0.0091724102192051,-0.00715180906589134
2022-11-21 09:34:00,1.0,0.04021142135378325,-1,-0.9195771572924335,0.0140500266098988,-0.013103998961272272
2022-11-22 13:01:00,-1.0,0.021797719081422286,-1,-0.9564045618371554,-0.0108638606066967,0.010198964931040258
2022-11-24 11:13:00,1.0,0.015039726443137506,-1,-0.969920547113725,0.0071724577621932,-0.007150698266279257
2022-11-28 09:33:00,-1.0,0.1534281382303798,-1,-0.6931437235392404,-0.0094919641894078,0.006440666657239402
2022-11-28 11:02:00,1.0,0.44513727055987745,-1,-0.1097254588802451,0.016704264690085,-0.0018548282001527006
2022-11-29 09:35:00,1.0,0.4931817453129298,-1,-0.013636509374140404,0.0072375719795021,-0.00010142252001932439
2022-11-29 11:09:00,1.0,0.9696982772394405,1,0.9393965544788809,0.0309063428362954,0.028845432661063167
2022-12-01 09:31:00,-1.0,0.7955119582981506,1,0.5910239165963012,-0.0096056622851364,-0.005795380928581952
2022-12-02 13:14:00,1.0,0.31210380854115755,-1,-0.3757923829176849,0.0110431968770865,-0.00422510774605301
2022-12-05 14:37:00,1.0,0.015734582436009732,-1,-0.9685308351279805,0.0088244243838118,-0.008740433285002553
2022-12-07 13:27:00,-1.0,0.14556673869585318,-1,-0.7088665226082936,-0.0093514027104065,0.006487123016313968
2022-12-13 14:44:00,-1.0,0.025136053800212096,-1,-0.9497278923995758,-0.0057131300874665,0.005235973418494248
2022-12-19 09:40:00,-1.0,0.04689714640507721,-1,-0.9062057071898456,-0.0069329314242652,0.0061014208827869796
2022-12-19 11:16:00,-1.0,0.010993072315403656,-1,-0.9780138553691927,-0.0065229577536564,0.006183940289990026
2022-12-20 10:25:00,-1.0,0.15666245556685826,-1,-0.6866750888662835,-0.0054749238159185,0.003622158780058711
2022-12-22 10:12:00,-1.0,0.038444278054132024,-1,-0.9231114438917359,-0.0068834437766477,0.006169563434830495
2022-12-22 14:35:00,1.0,0.6595389159896548,1,0.3190778319793095,0.0058309037900874,0.0017966965734251645
2022-12-27 10:13:00,-1.0,0.11661305166914583,-1,-0.7667738966617084,-0.0102355724719679,0.0076950150095618005
2022-12-29 10:01:00,1.0,0.3311796653277993,-1,-0.3376406693444014,0.007743075404043,-0.00268190529607413
2022-12-30 09:52:00,-1.0,0.7585614841652085,1,0.517122968330417,-0.0133134573866557,-0.006988119196193996
2023-01-03 09:41:00,1.0,0.7152319409757644,1,0.43046388195152874,0.0109924459494659,0.004645758179159144
2023-01-03 11:26:00,1.0,0.9912299245934134,1,0.9824598491868268,0.007111202720808,0.006789979182784615
2023-01-05 09:43:00,1.0,0.9728950424171107,1,0.9457900848342213,0.0095397574465925,0.00883344998774377
2023-01-06 13:06:00,1.0,0.5187208242269042,1,0.037441648453808485,0.0086586586586585,0.0003167061238882548
2023-01-11 10:26:00,-1.0,0.8439296120669849,1,0.6878592241339698,-0.005545652604476,-0.003952200142658184
2023-01-13 13:08:00,1.0,0.04003986779080929,-1,-0.9199202644183814,0.011245930748742,-0.010529343640897222
2023-01-16 09:33:00,1.0,0.35858574884946615,-1,-0.2828285023010677,0.0057067603160667,-0.0016706001736445258
2023-01-16 10:30:00,-1.0,0.2954248231714985,-1,-0.40915035365700303,-0.0089032195967082,0.0035609253759477195
2023-01-19 09:40:00,1.0,0.9743041961437056,1,0.9486083922874111,0.0053413615616197,0.004877138725136357
2023-01-20 09:51:00,1.0,0.9152682859293968,1,0.8305365718587936,0.0180553570577868,0.014829527040088965
2023-01-30 09:31:00,-1.0,0.033874236334058914,-1,-0.9322515273318822,-0.007299953205428,0.006618942219745146
2023-01-30 13:08:00,-1.0,0.8218791620812816,1,0.6437583241625633,-0.0089877010406811,-0.005914659024855504
